CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
11295,MRS.,TAYLOR,LEWIS,1954-05-16,S,F,80000,2,Partial High School,Skilled Manual,Y
11296,MRS.,HALEY,RICHARDSON,1935-10-07,S,F,50000,2,Graduate Degree,Management,Y
11297,MR.,NOAH,COLEMAN,1935-02-02,S,M,70000,4,Graduate Degree,Management,Y
11298,MR.,JON,LUO,1935-03-03,M,M,70000,4,Graduate Degree,Management,Y
11299,MR.,ORLANDO,VAZQUEZ,1936-04-01,M,M,70000,4,Graduate Degree,Management,Y
11300,MR.,FERNANDO,BARNES,1960-03-03,M,M,80000,5,Partial College,Professional,N
11301,MR.,CAMERON,RODRIGUEZ,1960-06-09,M,M,80000,5,Partial College,Professional,Y
11302,MR.,SPENCER,RUSSELL,1960-12-12,S,M,90000,4,High School,Professional,N
11303,MRS.,JULIA,COLEMAN,1960-10-11,S,F,90000,4,High School,Professional,N
11304,MS.,JULIA,GARCIA,1960-03-17,M,F,100000,0,Partial College,Professional,Y
11305,MR.,SEAN,EVANS,1960-06-19,M,M,110000,3,Partial College,Professional,N
11306,MR.,MICAH,ZHOU,1960-06-22,M,M,110000,3,Partial College,Professional,N
11307,MR.,HUNTER,RODRIGUEZ,1954-11-04,M,M,80000,2,Partial High School,Skilled Manual,Y
11308,MR.,IAN,GONZALES,1954-03-05,M,M,60000,2,High School,Professional,N
11309,MRS.,VICTORIA,LEWIS,1954-06-12,S,F,60000,2,High School,Professional,Y
11310,MRS.,ERIN,SANDERS,1953-07-09,S,F,70000,3,Graduate Degree,Management,Y
11311,MRS.,GABRIELLE,LOPEZ,1953-08-24,S,F,70000,3,Graduate Degree,Management,N
11312,MRS.,SARA,RICHARDSON,1953-04-03,S,F,70000,3,Graduate Degree,Management,Y
11313,MR.,TREVOR,JENKINS,1953-02-27,S,M,70000,3,Graduate Degree,Management,Y
11315,MRS.,HAILEY,WARD,1953-10-01,S,F,70000,3,Graduate Degree,Management,N
11316,MR.,LUKE,ALLEN,1953-11-17,M,M,60000,3,Graduate Degree,Management,Y
11317,MRS.,VICTORIA,RUSSELL,1952-09-17,S,F,40000,3,Partial College,Professional,N
11318,MRS.,JESSICA,WILSON,1952-10-26,S,F,40000,3,Partial College,Professional,N
11319,MRS.,JADE,BAILEY,1937-04-27,M,F,70000,4,Graduate Degree,Management,N
11320,MRS.,MORGAN,HILL,1937-06-26,M,F,80000,4,Graduate Degree,Management,Y
11321,MR.,TERRANCE,RAMAN,1938-07-08,M,M,90000,5,Bachelors,Management,Y
11322,MRS.,SYDNEY,GARCIA,1938-03-15,M,F,90000,5,Bachelors,Management,Y
11323,MR.,JOSE,PATTERSON,1938-06-20,S,M,120000,2,Graduate Degree,Management,Y
11324,MR.,ZACHARY,ANDERSON,1939-05-14,M,M,90000,5,Bachelors,Management,Y
11325,MR.,ELIJAH,ROSS,1939-07-02,S,M,90000,5,Bachelors,Management,Y
11326,MR.,RAFAEL,XIE,1939-06-26,M,M,130000,2,Bachelors,Management,Y
11327,MR.,JAIME,MORENO,1940-03-04,M,M,90000,5,Bachelors,Management,Y
11328,MR.,JULIAN,GRIFFIN,1940-01-01,M,M,90000,5,Bachelors,Management,Y
11329,MR.,ANDY,ALVAREZ,1940-07-25,S,M,90000,5,Bachelors,Management,Y
11330,MR.,RYAN,THOMPSON,1940-05-13,M,M,110000,2,Graduate Degree,Management,Y
11331,MRS.,SAMANTHA,JENKINS,1968-07-06,M,F,90000,4,Partial College,Skilled Manual,Y
11332,MRS.,DEANNA,RAMOS,1962-10-04,S,F,10000,1,Graduate Degree,Manual,Y
11333,MRS.,EMILY,MILLER,1962-07-10,M,F,20000,1,Graduate Degree,Clerical,Y
11334,MRS.,NICOLE,BROWN,1961-03-22,M,F,10000,1,Bachelors,Manual,Y
11335,MRS.,CARLA,RAMAN,1961-06-24,M,F,10000,1,Bachelors,Manual,Y
11336,MR.,SHAUN,RAJI,1962-03-12,M,M,20000,1,Graduate Degree,Clerical,Y
11337,MR.,JEROME,ROMERO,1961-09-21,M,M,10000,1,Bachelors,Manual,Y
11338,MR.,FRANK,NAVARRO,1961-08-10,M,M,20000,1,Graduate Degree,Clerical,Y
11339,MR.,DENNIS,SHE,1961-07-08,S,M,20000,1,Graduate Degree,Clerical,Y
11340,MRS.,MELODY,MUNOZ,1936-04-06,M,F,10000,1,Graduate Degree,Clerical,Y
11341,MR.,RANDY,ZENG,1936-08-21,M,M,20000,1,Graduate Degree,Clerical,Y
11342,MR.,MARSHALL,WANG,1962-03-11,M,M,30000,5,Graduate Degree,Clerical,Y
11343,MR.,ARTHUR,CARLSON,1958-09-13,M,M,10000,1,Bachelors,Manual,Y
11344,MRS.,JESSIE,JIMENEZ,1957-07-24,M,F,10000,1,Partial College,Manual,Y
11345,MRS.,ROBIN,RAMOS,1957-03-12,S,F,10000,1,Partial College,Manual,Y
11346,MRS.,DEANNA,GUTIERREZ,1955-05-22,S,F,10000,2,Partial College,Manual,Y
11347,MR.,ROY,NAVARRO,1955-12-23,M,M,10000,2,Partial College,Manual,Y
11348,MR.,SHAWN,RAI,1955-09-22,M,M,10000,2,Partial College,Manual,Y
11349,MRS.,MINDY,LUO,1954-09-03,M,F,10000,2,Partial College,Manual,Y
11350,MRS.,CARA,ZHOU,1937-01-14,M,F,30000,1,Graduate Degree,Clerical,Y
11351,MRS.,ANNE,RAMOS,1939-04-06,S,F,20000,1,Bachelors,Clerical,Y
11352,MR.,RAYMOND,RODRIGUEZ,1940-03-07,M,M,10000,2,Partial College,Manual,Y
11353,MRS.,CARRIE,ORTEGA,1941-06-11,S,F,30000,1,Bachelors,Clerical,Y
11354,MRS.,DEANNA,SUAREZ,1942-02-23,M,F,20000,1,Partial College,Manual,Y
11355,MR.,ROBERTO,GUTIERREZ,1942-12-28,M,M,40000,1,Graduate Degree,Clerical,Y
11356,MR.,TERRENCE,CARSON,1980-05-27,S,M,10000,0,Partial College,Manual,N
11357,MR.,RAMON,YE,1979-03-23,S,M,10000,0,Partial College,Manual,N
11358,MS.,CYNTHIA,MALHOTRA,1978-11-11,S,F,10000,0,Partial College,Manual,N
11359,MR.,JARROD,PRASAD,1978-09-04,S,M,10000,0,Partial College,Manual,N
11360,MR.,TYRONE,SERRANO,1978-08-02,S,M,10000,0,Partial College,Manual,Y
11361,MS.,CINDY,RAMOS,1977-04-28,M,F,10000,0,High School,Manual,Y
11362,MR.,DAMIEN,SHAN,1977-11-11,M,M,10000,0,High School,Manual,N
11363,MR.,JULIAN,ROSS,1977-10-20,S,M,10000,0,High School,Manual,N
11365,MRS.,BRITTNEY,SUN,1979-06-09,S,F,10000,1,High School,Manual,N
11366,MS.,VIRGINIA,PATEL,1979-10-25,M,F,20000,0,Bachelors,Clerical,Y
11367,MR.,CALVIN,NARA,1979-02-22,M,M,20000,0,Bachelors,Clerical,Y
11368,MR.,EDWARD,MILLER,1978-11-25,S,M,10000,1,High School,Manual,N
11369,MS.,ASHLEE,TANG,1978-08-04,M,F,20000,0,Bachelors,Clerical,N
11370,MS.,ALICIA,XU,1978-04-01,M,F,20000,0,Bachelors,Clerical,Y
11371,MS.,LACEY,JAI,1978-05-27,M,F,20000,0,Bachelors,Clerical,Y
11372,MS.,WENDY,ROMERO,1978-05-15,S,F,20000,0,Bachelors,Clerical,Y
11373,MRS.,CARLY,LUO,1943-09-20,M,F,30000,1,Bachelors,Clerical,Y
11374,MR.,JIMMY,ORTEGA,1943-06-28,S,M,30000,1,Bachelors,Clerical,Y
11375,MR.,FRANCISCO,MARTINEZ,1943-05-09,M,M,30000,1,Bachelors,Clerical,Y
11376,MR.,LANCE,VAZQUEZ,1943-06-10,S,M,40000,1,Graduate Degree,Clerical,Y
11377,MR.,DAVID,ROBINETT,1961-02-23,M,M,30000,4,Graduate Degree,Clerical,Y
11378,MRS.,SHANNON,LIANG,1960-05-22,S,F,10000,1,High School,Manual,N
11379,MR.,GARY,VAZQUEZ,1959-11-18,M,M,10000,1,High School,Manual,Y
11380,MR.,MITCHELL,KUMAR,1959-03-02,S,M,20000,2,Partial College,Manual,Y
11381,MRS.,MEREDITH,RAMAN,1959-08-22,M,F,20000,2,Partial College,Manual,Y
11382,MR.,EDWARD,PATTERSON,1958-01-19,M,M,20000,2,Partial College,Manual,Y
11384,MRS.,TIFFANY,WANG,1960-10-16,M,F,30000,3,Bachelors,Clerical,Y
11385,MR.,MIGUEL,ALLEN,1960-08-11,S,M,30000,3,Bachelors,Clerical,Y
11387,MRS.,MEGAN,RAMIREZ,1959-06-02,S,F,40000,3,Graduate Degree,Clerical,Y
11388,MR.,JOSEPH,MARTIN,1959-07-24,M,M,40000,3,Graduate Degree,Clerical,Y
11389,MR.,KARL,SHAN,1970-04-24,S,M,10000,1,High School,Manual,N
11390,MRS.,CHRISTINE,RAJI,1970-10-19,S,F,10000,1,High School,Manual,N
11391,MRS.,LINDSAY,XIE,1970-12-27,S,F,10000,2,High School,Manual,Y
11392,MR.,WILLIE,ZHAO,1970-02-07,S,M,10000,2,High School,Manual,Y
11393,MR.,KURT,PAL,1969-01-17,S,M,10000,2,High School,Manual,Y
11394,MR.,GEORGE,MCDONALD,1969-10-23,S,M,10000,2,High School,Manual,Y
11395,MS.,BETH,GUTIERREZ,1970-10-18,S,F,30000,0,Bachelors,Clerical,Y
11396,MR.,IAN,LOPEZ,1969-10-05,M,M,10000,2,High School,Manual,N
11397,MS.,LATOYA,SHAN,1969-06-04,S,F,20000,0,Partial College,Manual,N
11398,MR.,COLIN,NATH,1969-09-09,S,M,30000,0,Bachelors,Clerical,Y
11399,MRS.,BRENDA,MEHTA,1969-08-04,S,F,30000,1,Bachelors,Clerical,Y
11400,MR.,FRANKLIN,RAJI,1969-04-19,S,M,40000,0,Graduate Degree,Clerical,Y
11401,MS.,LINDA,NAVARRO,1969-08-26,M,F,40000,0,Graduate Degree,Clerical,Y
11402,MS.,KELLI,CAI,1969-11-20,M,F,40000,0,Graduate Degree,Clerical,Y
11403,MS.,NANCY,SCHMIDT,1969-01-09,S,F,40000,0,Graduate Degree,Clerical,Y
11404,MRS.,MEGAN,TAYLOR,1952-01-01,S,F,10000,3,Partial College,Manual,N
11405,MRS.,BONNIE,GOEL,1952-02-17,S,F,10000,3,Partial College,Manual,N
11406,MRS.,LATOYA,XU,1952-07-03,M,F,20000,2,Partial College,Manual,Y
11407,MR.,MARIO,SHE,1952-04-02,M,M,20000,2,Partial College,Manual,Y
11408,MR.,DARREN,GILL,1953-05-14,M,M,10000,2,High School,Manual,N
11409,MRS.,JACQUELINE,HAYES,1968-03-05,S,F,10000,2,High School,Manual,Y
11410,MR.,MAURICE,GOEL,1968-08-25,M,M,20000,1,Partial College,Manual,Y
11411,MR.,DEVIN,ROSS,1954-02-12,M,M,80000,3,Partial College,Professional,N
11412,MRS.,SYDNEY,BRYANT,1954-04-09,S,F,80000,4,Partial College,Professional,Y
11413,MRS.,MEGAN,STEWART,1954-04-15,M,F,80000,4,Partial College,Professional,N
11414,MR.,IAN,RICHARDSON,1954-03-18,S,M,80000,4,Partial College,Professional,Y
11415,MR.,RANDY,SHE,1944-06-05,S,M,90000,5,Partial College,Professional,N
11416,MRS.,KATRINA,BECKER,1945-03-19,M,F,60000,3,Partial High School,Skilled Manual,Y
11417,MRS.,LACEY,ZHENG,1945-02-26,M,F,70000,5,High School,Professional,Y
11418,MR.,RAFAEL,HU,1945-02-09,S,M,90000,5,Partial College,Professional,N
11419,MR.,KYLE,SCOTT,1945-02-18,M,M,150000,3,Graduate Degree,Management,Y
11420,MR.,JORDAN,TURNER,1946-07-12,M,M,100000,2,Bachelors,Management,Y
11421,MRS.,AMY,SUN,1946-07-19,M,F,110000,3,Bachelors,Management,Y
11422,MR.,DUSTIN,DENG,1946-09-01,M,M,170000,4,Bachelors,Management,Y
11423,MRS.,JASMINE,STEWART,1954-11-05,M,F,80000,4,Partial College,Professional,N
11424,MRS.,PAMELA,GARCIA,1953-12-07,M,F,80000,4,Partial College,Professional,Y
11425,MRS.,ARIANA,GRAY,1954-08-06,M,F,90000,4,High School,Professional,Y
11426,MR.,KRISTOPHER,MEHTA,1953-10-02,M,M,110000,3,Bachelors,Management,Y
11427,MRS.,DESIREE,DOMINGUEZ,1953-12-18,M,F,110000,2,Partial College,Professional,Y
11428,MRS.,DEANNA,PEREZ,1953-08-22,S,F,120000,2,Bachelors,Management,Y
11429,MR.,MARCO,LOPEZ,1952-07-16,M,M,80000,4,Partial College,Professional,Y
11430,MRS.,CASEY,YUAN,1952-03-24,M,F,90000,4,High School,Professional,Y
11431,MR.,BRYANT,GARCIA,1952-10-27,M,M,110000,4,Partial College,Professional,Y
11432,MRS.,DOMINIQUE,PRASAD,1951-09-11,M,F,80000,4,High School,Professional,Y
11433,MR.,MAURICE,SHAN,1951-09-02,M,M,80000,5,High School,Professional,N
11434,MR.,ANDRE,LOPEZ,1951-05-06,M,M,170000,5,Partial College,Professional,Y
11435,MRS.,ROBIN,ROMERO,1950-03-06,S,F,100000,3,Partial College,Management,Y
11436,MRS.,TAYLOR,COX,1950-09-18,M,F,160000,3,Partial College,Management,N
11437,MR.,ALFREDO,MORENO,1949-12-17,M,M,90000,4,High School,Management,Y
11438,MRS.,JENNY,NARA,1949-10-14,M,F,130000,4,High School,Management,Y
11439,MRS.,JANET,MUNOZ,1948-05-17,M,F,90000,4,High School,Management,N
11440,MR.,SERGIO,WEBER,1947-09-27,M,M,80000,5,Partial High School,Skilled Manual,N
11441,MRS.,ERIKA,GOMEZ,1947-06-12,M,F,90000,5,Partial High School,Skilled Manual,N
11442,MR.,JOSEPH,HARRIS,1947-11-14,M,M,90000,5,Partial High School,Skilled Manual,Y
11443,MS.,GRACE,GRIFFIN,1976-05-22,S,F,60000,0,Bachelors,Professional,N
11444,MS.,TINA,MEHTA,1976-04-28,M,F,70000,0,Bachelors,Professional,Y
11445,MS.,KARI,KIM,1974-07-21,S,F,70000,0,Bachelors,Professional,N
11446,MS.,BETHANY,CHANDER,1974-08-12,S,F,70000,0,Bachelors,Professional,N
11447,MS.,JENNIFER,ROBERTS,1974-08-16,M,F,70000,0,Bachelors,Professional,Y
11448,MR.,KYLE,PATTERSON,1975-04-28,S,M,80000,0,Bachelors,Professional,Y
11449,MR.,ALVIN,HU,1975-02-02,M,M,80000,0,Bachelors,Professional,Y
11450,MR.,BRETT,MEHTA,1975-11-12,S,M,130000,4,High School,Management,Y
11451,MR.,RUBEN,MUÑOZ,1974-11-09,S,M,70000,0,Bachelors,Professional,N
11452,MS.,ERIKA,RUBIO,1973-11-05,S,F,80000,0,Bachelors,Professional,N
11453,MR.,STANLEY,MALHOTRA,1973-08-21,S,M,80000,0,Bachelors,Professional,N
11454,MS.,MELINDA,NAVARRO,1974-04-22,S,F,80000,0,Bachelors,Professional,N
11455,MR.,ROSS,SANZ,1974-04-21,M,M,100000,0,High School,Management,Y
11456,MR.,JON,GAO,1974-07-08,M,M,120000,5,Partial High School,Professional,Y
11457,MS.,JAIME,GUTIERREZ,1973-05-21,M,F,90000,0,Bachelors,Professional,Y
11458,MS.,BIANCA,LIU,1973-04-05,M,F,100000,0,High School,Management,Y
11459,MS.,TASHA,DENG,1972-10-13,S,F,80000,0,Bachelors,Professional,N
11460,MR.,MELVIN,CHANDE,1972-10-07,S,M,90000,0,Bachelors,Professional,N
11461,MR.,VICTOR,JIMENEZ,1972-03-25,S,M,90000,0,Bachelors,Professional,N
11462,MS.,LAURA,LIN,1972-01-19,M,F,110000,0,High School,Management,Y
11463,MS.,ALISHA,BECK,1972-03-12,M,F,110000,0,High School,Management,N
11464,MR.,ALEJANDRO,HUANG,1971-11-16,M,M,90000,0,Bachelors,Professional,Y
11465,MR.,LOUIS,LUO,1971-02-19,M,M,90000,0,Bachelors,Professional,N
11466,MR.,GRANT,TANG,1971-08-03,M,M,150000,0,Partial High School,Management,Y
11467,MR.,ARTURO,ZHENG,1969-10-07,M,M,170000,1,Graduate Degree,Management,Y
11468,MRS.,JACLYN,ANDERSEN,1975-06-18,M,F,40000,1,Bachelors,Skilled Manual,Y
11469,MR.,EDWIN,RAJI,1973-04-16,S,M,10000,0,Partial High School,Manual,N
11470,MR.,JAY,SUAREZ,1973-09-25,S,M,20000,0,Partial High School,Manual,N
11471,MS.,LATASHA,SUAREZ,1973-09-25,S,F,30000,0,Partial College,Clerical,Y
11472,MR.,KENNETH,KUMAR,1963-04-03,S,M,60000,3,Bachelors,Professional,Y
11473,MS.,GRACE,HENDERSON,1980-08-02,S,F,20000,0,Partial High School,Manual,N
11474,MR.,MELVIN,XU,1980-02-22,S,M,20000,0,Partial High School,Manual,Y
11475,,CESAR,SUBRAM,1978-10-09,S,,30000,0,High School,Manual,N
11476,MRS.,ERIKA,NAVARRO,1974-11-17,M,F,40000,1,Bachelors,Skilled Manual,Y
11477,MR.,TRISTAN,HUGHES,1973-06-25,S,M,30000,0,High School,Manual,N
11478,MR.,BILLY,HERNANDEZ,1973-02-25,S,M,30000,0,High School,Manual,N
11479,MR.,DARRYL,WU,1973-04-22,M,M,40000,1,Bachelors,Skilled Manual,Y
11480,MRS.,COLLEEN,MA,1973-03-11,M,F,40000,1,Bachelors,Skilled Manual,Y
11481,MRS.,ERICA,HU,1973-05-23,M,F,40000,1,Bachelors,Skilled Manual,Y
11482,MS.,ADRIENNE,TORRES,1972-07-19,S,F,30000,0,High School,Manual,N
11483,MR.,CALVIN,CHANDE,1972-05-22,M,M,40000,1,Bachelors,Skilled Manual,Y
11484,MR.,ERICK,SAI,1972-03-06,S,M,40000,2,Partial College,Clerical,Y
11485,MR.,DONALD,CHANDRA,1972-08-07,M,M,40000,2,Partial College,Clerical,N
11486,MS.,ARIANA,ROGERS,1971-05-25,S,F,10000,0,Partial High School,Manual,Y
11487,MS.,MORGAN,JONES,1971-07-09,S,F,10000,0,Partial High School,Manual,N
11488,MR.,JERMAINE,LOPEZ,1971-09-21,S,M,20000,0,Partial High School,Manual,Y
11489,MS.,DEBORAH,GOEL,1971-03-07,S,F,20000,0,Partial High School,Manual,N
11490,MR.,DANNY,RUBIO,1971-01-06,S,M,20000,0,Partial High School,Manual,N
11491,MR.,ANDRE,PEREZ,1971-04-06,M,M,20000,0,Partial High School,Manual,N
11492,MR.,TERRENCE,CHANDER,1971-11-19,S,M,30000,0,High School,Manual,N
11493,MRS.,DAWN,WU,1970-12-02,S,F,40000,2,Partial College,Clerical,Y
11495,MR.,FRANCIS,JIMENEZ,1971-09-04,S,M,40000,2,Partial College,Clerical,Y
11496,MR.,GARY,ORTEGA,1970-10-17,S,M,40000,2,Partial College,Clerical,Y
11497,MRS.,KATRINA,NATH,1970-11-26,S,F,40000,2,Partial College,Clerical,Y
11499,MR.,PEDRO,VANCE,1974-11-14,S,M,40000,3,Partial College,Clerical,Y
11500,MS.,SARAH,SIMMONS,1974-09-18,S,F,40000,0,Graduate Degree,Skilled Manual,Y
11501,MRS.,BRANDY,CHANDRA,1975-07-07,S,F,40000,3,Partial College,Clerical,Y
11502,MR.,JARED,PETERSON,1975-03-07,S,M,40000,4,Partial College,Clerical,Y
11503,MR.,DENNIS,WU,1930-10-13,M,M,50000,1,Graduate Degree,Skilled Manual,Y
11504,MRS.,JORDAN,BAKER,1931-04-20,M,F,40000,1,Bachelors,Skilled Manual,Y
11505,MS.,JASMINE,POWELL,1966-07-07,S,F,60000,0,Graduate Degree,Skilled Manual,Y
11506,MR.,NICHOLAS,BROWN,1966-05-17,S,M,60000,0,Graduate Degree,Skilled Manual,N
11507,MS.,ISABELLA,RUSSELL,1966-11-20,S,F,60000,0,Graduate Degree,Skilled Manual,Y
11508,MS.,ELIZABETH,WILSON,1966-07-07,S,F,60000,0,Graduate Degree,Skilled Manual,Y
11509,MRS.,ROGER,HARUI,1953-07-26,M,F,30000,1,Bachelors,Skilled Manual,Y
11510,MR.,SETH,ROBERTS,1953-07-13,M,M,30000,1,Bachelors,Skilled Manual,Y
11511,MR.,CALEB,PERRY,1953-06-14,M,M,30000,1,Bachelors,Skilled Manual,Y
11512,MRS.,NATALIE,CAMPBELL,1954-08-13,S,F,20000,3,Partial High School,Manual,Y
11513,MRS.,ALYSSA,HOWARD,1954-09-27,S,F,20000,3,Partial High School,Manual,N
11514,MR.,DALTON,DIAZ,1954-04-20,M,M,30000,1,High School,Clerical,Y
11515,MRS.,SHANNON,HUANG,1954-02-25,M,F,30000,1,High School,Clerical,Y
11516,MRS.,MYA,GONZALES,1954-10-21,M,F,30000,1,High School,Clerical,Y
11517,MRS.,KATHERINE,BRYANT,1954-06-20,M,F,40000,1,Partial College,Clerical,Y
11518,MR.,EDWARD,WASHINGTON,1955-05-10,M,M,40000,1,Partial College,Clerical,Y
11520,MRS.,JADA,MORGAN,1955-04-11,M,F,40000,1,Partial College,Clerical,Y
11521,MRS.,ARIANA,PETERSON,1955-12-09,M,F,40000,1,Partial College,Clerical,Y
11522,MR.,CHRISTIAN,HUGHES,1955-12-23,M,M,80000,5,Graduate Degree,Skilled Manual,Y
11523,MR.,LUCAS,TAYLOR,1956-08-10,M,M,40000,1,Partial College,Clerical,Y
11524,MRS.,ALYSSA,JACKSON,1956-01-23,M,F,40000,1,Partial College,Clerical,Y
11525,MRS.,ARIANA,COOK,1956-01-09,M,F,40000,1,Partial College,Clerical,Y
11526,,KATHERINE,DIAZ,1956-08-06,M,,40000,1,Partial College,Clerical,Y
11527,MRS.,JENNA,GREEN,1956-06-04,M,F,40000,1,Partial College,Clerical,Y
11528,MRS.,JOAN,WASHINGTON,1957-08-19,M,F,40000,1,Partial College,Clerical,Y
11529,MR.,AUSTIN,BRYANT,1957-11-16,M,M,40000,1,Partial College,Clerical,Y
11530,MR.,ANDREW,MARTINEZ,1957-07-26,M,M,40000,1,Partial College,Clerical,Y
11531,MRS.,NINA,YUAN,1957-01-07,M,F,40000,1,Partial College,Clerical,Y
11532,MRS.,LAUREN,MILLER,1957-02-26,M,F,40000,1,Partial College,Clerical,Y
11533,MRS.,EBONY,GILL,1957-07-21,M,F,40000,1,Partial College,Clerical,Y
11534,MR.,CAMERON,LEWIS,1958-11-13,S,M,60000,4,Graduate Degree,Skilled Manual,Y
11535,MR.,DEVIN,NELSON,1958-07-03,M,M,60000,4,Graduate Degree,Skilled Manual,Y
11536,MR.,LOGAN,CHOW,1958-04-17,M,M,60000,4,Graduate Degree,Skilled Manual,Y
11537,MR.,DAKOTA,ROSS,1958-03-24,M,M,60000,4,Graduate Degree,Skilled Manual,Y
11538,MRS.,NICOLE,TAYLOR,1959-08-28,S,F,60000,4,Graduate Degree,Skilled Manual,N
11539,MR.,JUSTIN,WASHINGTON,1959-08-22,M,M,60000,4,Graduate Degree,Skilled Manual,Y
11540,MR.,ALBERTO,NAVARRO,1959-01-28,S,M,60000,4,Graduate Degree,Skilled Manual,Y
11541,MR.,AIDAN,ROSS,1959-04-12,S,M,60000,4,Graduate Degree,Skilled Manual,N
11542,MR.,ALEJANDRO,TANG,1968-09-10,S,M,20000,1,Partial College,Manual,N
11543,MRS.,SHEENA,CHANDE,1968-02-17,M,F,20000,1,Partial College,Manual,Y
11544,MR.,JOEL,GARCIA,1968-05-07,M,M,30000,1,Bachelors,Clerical,Y
11545,MR.,REGINALD,DOMINGUEZ,1968-03-25,M,M,30000,1,Bachelors,Clerical,Y
11546,MRS.,CHRISTINE,CHANDE,1968-03-14,M,F,30000,1,Bachelors,Clerical,Y
11547,MS.,CINDY,SAI,1968-03-08,M,F,40000,0,Graduate Degree,Clerical,Y
11549,MS.,CRYSTAL,LIANG,1968-09-06,M,F,40000,0,Bachelors,Clerical,Y
11550,MS.,DEB,TORRES,1968-08-08,S,F,40000,0,Bachelors,Clerical,Y
11551,MR.,SHANNON,ALVAREZ,1967-05-25,S,M,10000,3,High School,Manual,Y
11552,MR.,EDDIE,RUBIO,1967-05-27,S,M,20000,1,Partial College,Manual,N
11553,MRS.,SHARON,LUO,1967-09-09,M,F,20000,1,Partial College,Manual,Y
11554,MRS.,SYDNEY,SIMMONS,1926-09-28,S,F,10000,4,High School,Manual,Y
11555,MRS.,ALEXANDRIA,HENDERSON,1926-07-08,M,F,40000,1,Bachelors,Clerical,Y
11556,MR.,LUCAS,EVANS,1967-05-14,M,M,20000,1,Partial College,Manual,Y
11557,MRS.,FELICIA,RAMOS,1967-01-15,S,F,30000,1,Bachelors,Clerical,N
11558,MR.,IVAN,MALHOTRA,1967-08-22,S,M,30000,1,Bachelors,Clerical,N
11559,MR.,FREDERICK,SUBRAM,1967-12-16,S,M,30000,1,Bachelors,Clerical,N
11560,MRS.,WHITNEY,SRINI,1967-08-13,S,F,30000,1,Bachelors,Clerical,N
11561,MRS.,BRIANA,DOMINGUEZ,1966-07-24,S,F,10000,5,Partial High School,Manual,Y
11562,MR.,JARROD,GONZALEZ,1966-04-19,M,M,20000,1,High School,Manual,Y
11563,MR.,CESAR,SRINI,1966-02-01,S,M,20000,1,High School,Manual,N
11564,MR.,JORGE,LIANG,1966-07-12,S,M,20000,1,High School,Manual,N
11565,MR.,ERIK,DIAZ,1966-07-02,S,M,20000,2,High School,Manual,Y
11566,MS.,APRIL,SHAN,1967-09-02,M,F,40000,0,Bachelors,Clerical,Y
11567,MS.,CARLA,PEREZ,1967-09-23,M,F,40000,0,Bachelors,Clerical,Y
11568,MRS.,ALEXIA,FOSTER,1966-10-23,S,F,20000,2,High School,Manual,Y
11569,MR.,TROY,MALHOTRA,1966-05-10,M,M,30000,1,Bachelors,Clerical,Y
11570,MRS.,KRISTIN,ANDERSEN,1966-01-22,M,F,30000,1,Bachelors,Skilled Manual,Y
11571,MR.,JOEL,SAI,1966-05-18,M,M,30000,1,Bachelors,Skilled Manual,Y
11572,MR.,BILLY,MORENO,1966-03-15,M,M,30000,1,Bachelors,Skilled Manual,Y
11573,MRS.,MEAGAN,SUBRAM,1965-11-15,S,F,20000,2,High School,Manual,Y
11574,MRS.,KARLA,LUO,1965-07-17,S,F,20000,2,High School,Manual,Y
11575,MR.,JACKSON,CAMPBELL,1965-04-21,S,M,20000,2,High School,Manual,Y
11576,MR.,MICAH,ZHU,1965-02-10,M,M,30000,1,Bachelors,Skilled Manual,Y
11577,MRS.,JANET,SERRANO,1965-10-22,M,F,30000,1,Bachelors,Skilled Manual,Y
11578,MRS.,TRISHA,HUANG,1964-11-08,S,F,10000,3,Partial High School,Manual,Y
11579,MR.,CLAYTON,BECK,1964-08-20,S,M,20000,3,High School,Manual,Y
11580,MR.,MELVIN,RAJE,1933-09-12,M,M,30000,1,Bachelors,Skilled Manual,Y
11581,MS.,CINDY,JORDAN,1966-09-04,M,F,40000,0,Bachelors,Professional,Y
11582,MRS.,CLAUDIA,MA,1963-04-13,S,F,30000,2,Partial College,Clerical,Y
11583,MRS.,KARLA,XU,1965-09-26,S,F,30000,2,Partial College,Clerical,Y
11584,MR.,DEVIN,CARTER,1965-11-22,M,M,40000,1,Bachelors,Skilled Manual,Y
11585,MRS.,KARI,PEREZ,1965-03-08,M,F,40000,1,Bachelors,Skilled Manual,Y
11586,MR.,ALBERTO,ROMERO,1965-12-15,M,M,40000,1,Bachelors,Skilled Manual,Y
11587,MR.,KEVIN,BRYANT,1964-10-21,S,M,30000,2,Partial College,Clerical,Y
11588,MRS.,CANDACE,MEHTA,1964-07-14,M,F,30000,2,Partial College,Clerical,N
11589,MRS.,EBONY,MALHOTRA,1964-05-04,M,F,40000,1,Bachelors,Skilled Manual,Y
11590,MRS.,ERIKA,DIAZ,1963-10-18,S,F,30000,2,Partial College,Clerical,Y
11591,MRS.,STACEY,LU,1963-05-16,S,F,30000,3,Partial College,Clerical,Y
11592,MR.,DARRELL,RAJI,1978-09-04,S,M,20000,0,High School,Manual,N
